Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2026-03-17 (Price: 845.35)",No Exit Yet,"0.0%, 0 days","82.0%, Past 10 years, 150","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 812.0 prior to 2026-03-20,"2026-03-17 (Price: 845.35), 0.0% below",0 days,817.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,2027-01-15/2026-06-16/2026-07-29,21.18%,9.63%,11.55%,0.72,0.57,933.4355/910.0193/1299.7536/1009.6/1299.7536/1565.406/967.62,817.0/640.9/762.8018/626.4465/No stop loss/811.168/No EMA 200 Stop Loss,60.0%/25/3.6 months (Across ALL Assets),65.45%/573/3.3 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2026-03-17 (Price: 11.28)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2026-03-17",No Cancellation Possible,"2026-03-17 (Price: 11.28), 0.0% below",0 days,14.2475,No Information,No Information,No Information,"50.0% (Price: 12.16), 7.24% below, Upmove Break Below","2012-12-31 (Price: 1.82), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-07-29 (Max),12.53%,5.4%,7.13%,1.47,0.38,10.1351/9.3162/-1.13/4.205/10.9987/9.1801/No EMA 200 Target,15.82/11.9025/22.5282/24.0279/No stop loss/No stop loss/13.33,100.0%/1/2.5 months (Across ALL Assets),33.33%/9/2.7 months (Across ALL Assets)
DELTADRIFT,"DBC, Short, 2026-03-13 (Price: 28.71)",2026-03-16 (Price: 28.31),"1.39%, 3 days","100.0%, Past 4 years, 6","Daily, was CONFIRMED on 2026-03-13",Already confirmed,"2026-03-17 (Price: 28.76), 0.17% above",4 days,28.52,No Information,No Information,No Information,No Information,No Information,No Information,3.7%/0.55%/1.7%,"0%, 3.7%",9 days/1 day/4 days,2026-03-26/2026-03-14/2026-03-18,6.02%,3.82%,2.2%,1.24,0.37,27.151/28.2219/27.69/19.55/No F-Stack Support/No F-Stack Support/23.01,28.86/No Horizontal Resistance/60.6441/65.878/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,87.1%/31/4 days (Across ALL Assets),69.23%/104/6 days (Across ALL Assets)
DELTADRIFT,"TD, Short, 2026-02-28 (Price: 97.36)",No Exit Yet,"1.37%, 17 days","80.0%, Past 30 years, 5","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-17 (Price: 96.03), 1.37% below",17 days,93.11,No Information,No Information,No Information,No Information,No Information,No Information,9.04%/2.95%/6.85%,"14.7%, 9.14%",3 months/1 month/2 months,2026-07-08/2026-04-12/2026-05-25,4.69%,4.88%,-0.19%,0.28,0.39,93.3293/90.6908/92.01/54.526/75.6865/62.3451/82.84,No Recent Maxima/No Horizontal Resistance/No stop loss/115.2091/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,25.0%/4/2.9 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
TRENDPULSE,"INFY, Short, 2026-02-12 (Price: 14.21)",2026-03-16 (Price: 13.26),"6.69%, 1.1 month","92.86%, Past 4 years, 14","Daily, is CONFIRMED on 2026-02-12",Already confirmed,"2026-03-17 (Price: 13.2), 7.11% below",1.1 month,15.24,No Information,No Information,No Information,No Information,No Information,16.24% below/7.11% below/7.11% below,7.9%/2.37%/3.92%,"7.65%, 9.24%",1.4 month/7 days/18 days,2026-04-13/2026-02-22/2026-03-10,0.04%,4.02%,-3.98%,0.78,0.26,No Target/13.653/13.11/No Horizontal Support/13.0115/No Target/No EMA 200 Target,19.35/23.796/31.8515/41.1179/No F-Track Level/No F-Track Level/17.52,80.0%/5/14 days (Across ALL Assets),55.56%/18/18 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-17 (Price: 11.28),"20.42%, 2.5 months","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-17 (Price: 11.28), 20.42% below",2.5 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 15.49% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.33,15.82/No Horizontal Resistance/23.8631/27.246/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,100.0%/1/2.5 months (Across ALL Assets),33.33%/9/2.7 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",2026-03-17 (Price: 130.92),"39.06%, 4.6 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-17 (Price: 130.92), 39.06% below",4.6 months,216.11,No Information,No Information,No Information,No Information,No Information,39.42% below/39.06% below/39.06% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-06-09/2026-06-05/2026-06-05,4.94%,4.79%,0.15%,-0.02,0.22,195.7407/186.3737/102.98/116.89/193.124/131.2534/No EMA 200 Target,278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",2026-03-17 (Price: 286.89),"7.79%, 4.6 months","80.0%, Past 45 years, 5","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-17 (Price: 286.89), 7.79% below",4.6 months,313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2026-03-10/2026-01-25/2026-02-12,2.69%,4.88%,-2.19%,-0.03,0.32,No Target/291.0839/308.29/125.7575/300.9735/287.5071/300.96,315.43/No Horizontal Resistance/328.9175/381.492/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,25.0%/4/2.9 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2026-03-17 (Price: 130.92),"39.42%, 5.6 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-17 (Price: 130.92), 39.42% below",5.6 months,244.35,No Information,No Information,No Information,No Information,No Information,46.32% below/45.89% below/39.42% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-05-09/2026-05-05/2026-05-05,4.94%,4.79%,0.15%,-0.02,0.22,196.8887/187.4667/103.48/116.89/193.124/131.2534/No EMA 200 Target,278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"TSM, Short, 2026-03-17 (Price: 345.98)",No Exit Yet,"-0.0%, 0 days","80.0%, Past 28 years, 5","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price below 327.2387 or above 370.6087 prior to 2026-03-31,"2026-03-17 (Price: 345.98), 0.0% below",0 days,365.36,No Information,No Information,No Information,No Information,No Information,No Information,20.7%/9.53%/13.84%,"19.11%, 20.7%",11.1 months/2 months/5.1 months,2027-07-12/2026-06-11/2026-10-24,4.9%,4.88%,0.02%,0.28,0.54,318.9936/298.0964/308.54/83.575/291.0528/250.9374/282.59,374.58/No Horizontal Resistance/381.0775/447.6175/No stop loss/No stop loss/No EMA 200 Stop Loss,25.0%/4/2.9 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
DELTADRIFT,"NA.TO, Short, 2026-03-17 (Price: 183.11)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 43 years, 4","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price below 178.8703 or above 185.3447 prior to 2026-03-31,"2026-03-17 (Price: 183.11), 0.0% below",0 days,188.37,No Information,No Information,No Information,No Information,No Information,No Information,8.95%/3.32%/6.93%,"0.0%, 17.56%",1 year/2 months/5.7 months,2027-08-20/2026-06-11/2026-11-19,4.95%,4.88%,0.07%,1.25,0.51,168.6077/170.4205/169.51/82.9367/162.0277/143.1328/157.69,190.37/No Horizontal Resistance/204.2705/224.9542/No stop loss/No stop loss/No EMA 200 Stop Loss,25.0%/4/2.9 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
