Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2026-03-30 (Price: 93.5)",No Exit Yet,"0.0%, 0 days","92.31%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 87.96 prior to 2026-04-03,"2026-03-30 (Price: 93.5), 0.0% below",0 days,94.19,No Information,No Information,No Information,"38.2% (Price: 86.3929), 8.23% above, Upmove Bounce Back","2025-04-13 (Price: 62.26), 2026-02-15 (Price: 101.31)",No Information,21.37%/7.04%/15.95%,"14.17%, 49.7%",7.2 years/1.2 month/1.3 year,2036-07-09/2026-05-21/2028-02-05,8.85%,12.31%,-3.46%,1.52,0.64,104.0094/108.4132/116.93/No Horizontal Resistance/108.5192/133.8092/No EMA 200 Target,88.63/38.015/50.2755/47.8005/92.0708/86.3929/84.43,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"EFA, Long, 2026-03-30 (Price: 94.07)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 16","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 93.08 prior to 2026-04-03,"2026-03-30 (Price: 94.07), 0.0% below",0 days,94.72,No Information,No Information,No Information,"38.2% (Price: 93.0322), 1.12% above, Upmove Bounce Back","2025-04-13 (Price: 72.15), 2026-03-01 (Price: 105.94)",No Information,16.48%/4.35%/14.64%,"-0.0%, 33.15%",3.3 years/3 months/1.6 year,2030-12-14/2026-08-07/2028-07-11,8.35%,1.59%,6.76%,2.91,-0.01,95.641/107.8418/114.34/No Horizontal Resistance/106.1972/122.5742/94.76,93.59/66.265/86.3568/75.1989/93.7953/86.3319/No EMA 200 Stop Loss,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"EWJ, Long, 2026-03-30 (Price: 81.52)",No Exit Yet,"0.0%, 0 days","84.21%, Past 20 years, 19","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 80.855 prior to 2026-04-03,"2026-03-30 (Price: 81.52), 0.0% below",0 days,82.65,No Information,No Information,No Information,"23.66% (Price: 81.8183), 0.36% below, Upmove Bounce Back","2020-03-22 (Price: 41.61), 2026-02-15 (Price: 94.28)",No Information,18.62%/2.64%/14.09%,"10.93%, 28.1%",3.8 years/3.3 months/1.5 year,2031-09-01/2026-08-20/2028-05-20,6.7%,1.59%,5.11%,1.18,-0.02,84.6585/93.0062/113.12/No Horizontal Resistance/97.7161/102.581/No EMA 200 Target,81.2/53.915/78.3567/70.9122/81.1239/77.06/81.41,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
DELTADRIFT,"DIS, Long, 2026-03-30 (Price: 94.32)",No Exit Yet,"0.0%, 0 days","88.89%, Past 15 years, 9","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 94.014 or above 99.6498 prior to 2026-04-03,"2026-03-30 (Price: 94.32), 0.0% below",0 days,92.89,No Information,No Information,No Information,No Information,No Information,No Information,18.7%/4.98%/9.06%,"22.55%, 25.06%",3 months/7 days/1.5 month,2026-08-07/2026-04-09/2026-06-03,7.62%,4.2%,3.42%,0.49,0.2,109.7508/102.8654/106.31/168.455/236.8799/281.3125/111.85,92.42/79.415/90.2921/80.4539/89.6423/85.1833/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"TSLA, Long, 2026-03-30 (Price: 355.28)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 352.7256 or above 369.7064 prior to 2026-04-03,"2026-03-30 (Price: 355.28), 0.0% below",0 days,365.86,No Information,No Information,No Information,No Information,No Information,No Information,45.34%/14.57%/26.48%,"0%, 27.43%",4.9 months/14 days/2 months,2026-10-28/2026-04-19/2026-06-24,41.38%,29.49%,11.89%,1.77,1.14,518.4601/449.3581/483.91/487.1467/461.2057/542.4591/396.21,302.63/196.47/No F-Stack Support/No F-Stack Support/No stop loss/318.815/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"NKE, Long, 2026-03-30 (Price: 51.24)",No Exit Yet,"0.0%, 0 days","85.71%, Past 15 years, 7","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 50.2629 or above 51.24 prior to 2026-04-03,"2026-03-30 (Price: 51.24), 0.0% below",0 days,51.43,No Information,No Information,No Information,No Information,No Information,No Information,14.71%/4.95%/8.77%,"21.25%, 31.28%",7.7 months/21 days/2.1 months,2027-02-27/2026-04-29/2026-06-29,6.43%,5.1%,1.33%,0.34,0.26,57.3786/55.7337/56.56/176.74/188.3051/199.1142/66.7,No Recent Minima/No Horizontal Support/50.7961/47.8945/No stop loss/No stop loss/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"^DJI, Long, 2026-03-30 (Price: 45216.1406)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 45000.3746 or above 45650.6933 prior to 2026-04-03,"2026-03-30 (Price: 45216.1406), 0.0% below",0 days,45283.0586,No Information,No Information,No Information,No Information,No Information,No Information,12.67%/3.96%/8.98%,"0%, 6.41%",2.1 months/7 days/28 days,2026-06-29/2026-04-09/2026-05-09,6.9%,6.78%,0.12%,2.38,0.42,52265.3369/49276.55/50770.94/No Horizontal Resistance/50924.8674/68852.5953/46658.56,45166.64/32614.5825/39844.8882/32997.1394/45202.6041/43562.2851/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"XLF, Long, 2026-03-30 (Price: 48.36)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 7","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 47.0521 or above 49.4655 prior to 2026-04-03,"2026-03-30 (Price: 48.36), 0.0% below",0 days,48.23,No Information,No Information,No Information,No Information,No Information,No Information,19.04%/3.93%/9.4%,"0%, 9.53%",2.6 months/7 days/1.2 month,2026-07-20/2026-04-09/2026-05-21,9.44%,6.66%,2.78%,1.74,0.36,55.2271/52.9058/54.07/51.78/70.6138/110.4396/52.71,47.81/30.1167/45.9996/No stop loss/46.2327/43.055/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"XLY, Long, 2026-03-30 (Price: 105.66)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 5","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 105.0999 or above 109.4787 prior to 2026-04-03,"2026-03-30 (Price: 105.66), 0.0% below",0 days,106.61,No Information,No Information,No Information,No Information,No Information,No Information,15.44%/7.22%/11.12%,"0%, 11.49%",2.6 months/7 days/1.1 month,2026-07-20/2026-04-09/2026-05-16,9.62%,9.06%,0.56%,4.04,0.55,128.7678/117.4094/123.09/122.0862/125.4815/149.5056/116.07,91.4/66.775/97.0194/64.5812/101.3222/94.005/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-30 (Price: 452.06)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 450.3907 or above 456.5122 prior to 2026-04-03,"2026-03-30 (Price: 452.06), 0.0% below",0 days,455.6,No Information,No Information,No Information,No Information,No Information,No Information,12.6%/3.87%/8.87%,"0%, 6.45%",2.1 months/7 days/28 days,2026-06-29/2026-04-09/2026-05-09,6.86%,6.79%,0.07%,2.28,0.42,522.5362/492.1577/507.35/No Horizontal Resistance/538.1343/826.9871/466.77,451.39/321.6725/359.6128/249.2814/No stop loss/435.81/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
DELTADRIFT,"MFT.NZ, Long, 2026-03-30 (Price: 59.01)",No Exit Yet,"0.0%, 0 days","88.89%, Past 15 years, 9","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 58.2633 or above 60.5546 prior to 2026-04-03,"2026-03-30 (Price: 59.01), 0.0% below",0 days,59.01,No Information,No Information,No Information,No Information,No Information,No Information,13.39%/3.86%/8.34%,"14.48%, 14.87%",21 days/7 days/11 days,2026-04-29/2026-04-09/2026-04-14,8.71%,10.26%,-1.55%,0.74,0.6,66.1266/63.9314/65.03/85.45/101.7951/113.586/64.05,58.66/55.185/42.5658/28.5836/No stop loss/No stop loss/No EMA 200 Stop Loss,71.43%/14/2.5 months (Across ALL Assets),76.03%/121/2 months (Across ALL Assets)
TRENDPULSE,"JD, Long, 2026-03-30 (Price: 28.94)",No Exit Yet,"0.0%, 0 days","77.78%, Past 10 years, 9","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 28.81 prior to 2026-04-03,"2026-03-30 (Price: 28.94), 0.0% below",0 days,28.81,No Information,No Information,No Information,No Information,No Information,6.12% above/0.0% below/0.0% below,21.39%/10.27%/16.02%,"63.97%, 76.21%",5.8 months/1.9 month/3.5 months,2026-12-07/2026-06-20/2026-08-29,-14.42%,1.91%,-16.33%,-0.14,0.21,30.0773/33.5762/33.69/80.755/120.3515/132.0795/30.86,26.53/24.07/No F-Stack Support/No F-Stack Support/26.598/23.898/No EMA 200 Stop Loss,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-03-30 (Price: 68.83)",No Exit Yet,"0.0%, 0 days","78.57%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 61.9 prior to 2026-03-31,"2026-03-30 (Price: 68.83), 0.0% below",0 days,61.9,No Information,No Information,No Information,No Information,No Information,35.95% above/2.0% above/0.0% below,53.91%/13.01%/31.51%,"27.09%, 59.44%",2.1 years/5 months/11.9 months,2029-03-29/2026-11-02/2027-08-29,10.23%,8.74%,1.49%,0.66,0.44,88.5498/90.5183/76.23/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,39.56/34.9317/57.6062/49.2599/62.4558/57.2113/47.86,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2026-03-30 (Price: 175.28)",No Exit Yet,"0.0%, 0 days","100.0%, Past 43 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 172.8 prior to 2026-03-31,"2026-03-30 (Price: 175.28), 0.0% below",0 days,172.8,No Information,No Information,No Information,No Information,No Information,1.55% above/0.29% above/0.0% below,41.25%/20.33%/29.84%,"0%, 21.01%",3.6 years/1.8 year/2.5 years,2031-05-20/2028-10-23/2029-10-23,7.2%,8.31%,-1.11%,3.17,0.49,223.5696/227.5836/276.85/No Horizontal Resistance/204.2705/224.9542/No EMA 200 Target,54.39/82.9367/162.0277/143.1328/173.1163/160.4607/159.68,100.0%/7/2.7 years (Across ALL Assets),0.0%/1/1 year (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-03-30 (Price: 168.02)",No Exit Yet,"0.0%, 0 days","84.81%, Past 10 years, 79","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 166.0 prior to 2026-04-03,"2026-03-30 (Price: 168.02), 0.0% below",0 days,167.09,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-11-19/2026-06-29/2026-08-07,31.56%,15.32%,16.24%,0.92,0.93,186.0317/181.3776/252.753/197.56/252.753/384.8349/191.06,166.76/53.2967/120.6711/89.4908/No stop loss/No stop loss/No EMA 200 Stop Loss,58.33%/24/3.7 months (Across ALL Assets),62.71%/590/3.2 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2026-03-30 (Price: 11.02)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 14 years, 4","Quarterly, is CONFIRMED on 2026-03-30",No Cancellation Possible,"2026-03-30 (Price: 11.02), 0.0% below",0 days,14.2475,No Information,No Information,No Information,"50.0% (Price: 12.16), 9.38% below, Upmove Break Below","2012-12-31 (Price: 1.82), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-08-11 (Max),12.53%,5.4%,7.13%,1.47,0.38,9.9015/9.1014/-1.39/4.205/10.9987/9.1801/No EMA 200 Target,15.82/11.9025/22.5282/24.0279/No stop loss/No stop loss/13.55,100.0%/1/3 months (Across ALL Assets),36.36%/11/2.5 months (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Short, 2026-03-30 (Price: 187.64)",No Exit Yet,"-0.0%, 0 days","85.71%, Past 80 years, 7","Quarterly, is CONFIRMED on 2026-03-30",No Cancellation Possible,"2026-03-30 (Price: 187.64), 0.0% below",0 days,264.5,No Information,No Information,No Information,"88.6% (Price: 192.9404), 2.75% below, Upmove Break Below","2023-06-30 (Price: 176.0), 2025-03-31 (Price: 324.6)",No Information,29.71%/7.32%/15.86%,"11.67%, 29.71%",1.3 year/3 months/5.6 months,2028-02-05/2026-08-07/2026-11-28,7.99%,5.5%,2.49%,0.99,0.56,No Target/157.8803/98.48/187.6062/179.092/142.8471/No EMA 200 Target,301.85/366.6625/412.2037/473.5829/357.2745/377.3542/243.75,100.0%/1/3 months (Across ALL Assets),36.36%/11/2.5 months (Across ALL Assets)
TRENDPULSE,"ORCL, Short, 2026-03-30 (Price: 138.8)",No Exit Yet,"-0.0%, 0 days","88.89%, Past 4 years, 9","Daily, is CONFIRMED on 2026-03-30",Already confirmed,"2026-03-30 (Price: 138.8), 0.0% below",0 days,140.04,No Information,No Information,No Information,No Information,No Information,2.81% below/0.0% below/0.0% below,15.65%/3.55%/6.53%,"13.18%, 19.61%",20 days/7 days/11 days,2026-04-27/2026-04-09/2026-04-14,11.64%,4.02%,7.62%,0.58,0.53,124.2815/129.7364/87.1/82.7925/129.2165/115.2661/No EMA 200 Target,163.12/No Horizontal Resistance/287.7444/314.8727/144.722/167.408/219.15,80.0%/5/14 days (Across ALL Assets),64.71%/17/20 days (Across ALL Assets)
FRACTAL TRACK,"CSCO, Short, 2026-03-30 (Price: 77.04)",No Exit Yet,"-0.0%, 0 days","86.67%, Past 36 years, 15","Monthly, was CONFIRMED on 2026-03-09",No Cancellation Possible,"2026-03-30 (Price: 77.04), 0.0% below",0 days,78.745,No Information,No Information,No Information,"23.66% (Price: 77.8529), 1.04% below, Upmove Break Below","2024-08-31 (Price: 44.5), 2026-02-28 (Price: 88.19)",No Information,17.87%/3.2%/8.23%,"20.18%, 17.87%",3.1 months/1 month/1.8 month,2026-08-11/2026-05-12/2026-06-16,7.38%,5.5%,1.88%,0.56,0.68,No Target/70.6996/50.83/40.92/74.4569/64.9561/73.06,79.46/No Horizontal Resistance/81.4336/90.4142/77.8529/No stop loss/No EMA 200 Stop Loss,71.43%/7/1.4 month (Across ALL Assets),35.29%/17/1.3 month (Across ALL Assets)
DELTADRIFT,"TD, Short, 2026-02-28 (Price: 97.36)",2026-03-30 (Price: 91.55),"5.97%, 1 month","80.0%, Past 30 years, 5","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-30 (Price: 91.55), 5.97% below",1 month,93.11,No Information,No Information,No Information,No Information,No Information,No Information,9.04%/2.95%/6.85%,"14.7%, 9.14%",3 months/1 month/2 months,2026-07-08/2026-04-12/2026-05-25,4.69%,4.88%,-0.19%,0.28,0.39,93.3293/90.6908/92.01/54.526/75.6865/62.3451/83.88,No Recent Maxima/No Horizontal Resistance/No stop loss/115.2091/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,40.0%/5/2.6 months (Across ALL Assets),33.33%/3/5 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-30 (Price: 11.02),"22.26%, 3 months","100.0%, Past 14 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-30 (Price: 11.02), 22.26% below",3 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 17.44% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.55,15.82/No Horizontal Resistance/23.8631/27.246/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,100.0%/1/3 months (Across ALL Assets),36.36%/11/2.5 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",2026-03-30 (Price: 126.89),"40.94%, 5 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-30 (Price: 126.89), 40.94% below",5 months,216.11,No Information,No Information,No Information,No Information,No Information,41.28% below/40.94% below/40.94% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-06-09/2026-06-05/2026-06-05,4.94%,4.79%,0.15%,-0.02,0.22,195.7407/186.3737/102.98/116.89/193.124/131.2534/No EMA 200 Target,278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,100.0%/3/6 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",2026-03-30 (Price: 283.77),"8.79%, 5 months","80.0%, Past 45 years, 5","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-30 (Price: 283.77), 8.79% below",5 months,313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2026-03-10/2026-01-25/2026-02-12,2.69%,4.88%,-2.19%,-0.03,0.32,No Target/291.0839/308.29/125.7575/300.9735/287.5071/302.0,315.43/No Horizontal Resistance/328.9175/381.492/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,40.0%/5/2.6 months (Across ALL Assets),33.33%/3/5 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2026-03-30 (Price: 126.89),"41.28%, 6 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-30 (Price: 126.89), 41.28% below",6 months,244.35,No Information,No Information,No Information,No Information,No Information,47.98% below/47.55% below/41.28% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-05-09/2026-05-05/2026-05-05,4.94%,4.79%,0.15%,-0.02,0.22,196.8887/187.4667/103.48/116.89/193.124/131.2534/No EMA 200 Target,278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,100.0%/3/6 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
