Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-01-11 (Price: 2500.5)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Min),4.77%/7.86%,"-1.21%, 3 months","2026-04-10 (Price: 2470.2), 1.21% below",3755.0008 (Historic Rise or Fall to Pivot)/3973.0444 (Avg % Gain of Historic Winning trades)/4259.573 (Function Specific Target)/2588.15 (Horizontal)/4259.573 (F-Stack 1)/5325.1753 (F-Stack 2)/2664.25 (EMA 200)/6757.8513 (Backtested Max),2026-12-11 (Max)/2026-04-12 (Min)/2026-07-12 (Avg),2408.2/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"84.75%, Past 5 years, 59",2495.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,95.61%,52.74%,42.87%,0.0,2.02,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
DELTADRIFT,"META, Long, 2026-03-31 (Price: 572.13)",Daily,2026-04-08 (Price: 612.42),No Price Target,No Date Target,4.24%/8.39%,"10.09%, 10 days","2026-04-10 (Price: 629.86), 10.09% above",742.455 (Horizontal)/842.484 (F-Stack 1)/1305.5879 (F-Stack 2)/682.72 (EMA 200)/656.5764 (Backtested Max),2026-05-30 (Max)/2026-04-24 (Avg),525.72/276.89/556.264/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"72.73%, Past 4 years, 11",549.98,No Information,No Information,No Information,No Information,No Information,No Information,14.76%/3.27%/6.96%,"19.19%, 19.41%",1.4 month/1 day/17 days,1.26%,8.81%,-7.55%,-0.21,0.45,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2026-01-09 (Price: 499.1)",Daily,No Exit Yet,No Price Target,2026-04-10 (Max),6.18%/6.74%,"-3.85%, 3 months","2026-04-10 (Price: 479.9), 3.85% below",527.3491 (Historic Rise or Fall to Pivot)/513.4242 (Avg % Gain of Historic Winning trades)/509.57 (Function Specific Target)/512.255 (Horizontal)/630.85 (F-Stack 1)/709.9376 (F-Stack 2)/524.1548 (Backtested Max),No Next Date Target,496.12/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/497.22,"100.0%, Past 4 years, 20",498.94,No Information,No Information,No Information,No Information,No Information,3.85% below/3.85% below/3.85% below,5.02%/0.7%/2.87%,"-0.0%, 7.4%",2.1 months/6 days/17 days,13.57%,11.63%,1.94%,0.0,0.8,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"MA, Long, 2026-03-31 (Price: 499.66)",Daily,No Exit Yet,No Price Target,2026-04-08 (Min),4.24%/7.22%,"-0.2%, 10 days","2026-04-10 (Price: 498.66), 0.2% below",547.6773 (Historic Rise or Fall to Pivot)/519.7963 (Avg % Gain of Historic Winning trades)/534.64 (Function Specific Target)/592.095 (Horizontal)/716.5814 (F-Stack 1)/751.3605 (F-Stack 2)/551.81 (EMA 200)/582.8534 (Backtested Max),2026-07-21 (Max)/2026-04-27 (Avg),No Recent Minima/305.0867/442.8637/361.9068/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"94.44%, Past 6 years, 18",500.0,No Information,No Information,No Information,No Information,No Information,No Information,16.65%/0.37%/4.03%,"12.42%, 14.53%",2.6 months/6 days/19 days,12.64%,7.99%,4.65%,0.0,0.42,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
TRENDPULSE,"NFLX, Long, 2026-03-02 (Price: 97.09)",Daily,2026-04-09 (Price: 102.05),No Price Target,No Date Target,0.77%/6.84%,"6.1%, 1.3 month","2026-04-10 (Price: 103.01), 6.1% above",113.66 (Function Specific Target)/139.352 (F-Stack 1)/152.4292 (F-Stack 2)/110.06 (EMA 200)/103.7989 (Backtested Max),2026-06-18 (Max)/2026-04-18 (Avg),75.86/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.89%, Past 4 years, 18",95.26,No Information,No Information,No Information,No Information,No Information,7.03% above/6.1% above/6.1% above,6.91%/0.45%/3.51%,"0.57%, 20.2%",2.5 months/6 days/1.1 month,15.22%,12.05%,3.17%,0.0,0.58,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
DELTADRIFT,"BABA, Long, 2026-03-24 (Price: 125.48)",Daily,No Exit Yet,No Price Target,2026-04-11 (Avg),2.46%/5.17%,"1.47%, 17 days","2026-04-10 (Price: 127.33), 1.47% above",137.3755 (Historic Rise or Fall to Pivot)/133.9123 (Avg % Gain of Historic Winning trades)/135.64 (Function Specific Target)/181.595 (Horizontal)/395.5515 (F-Stack 1)/453.696 (F-Stack 2)/146.51 (EMA 200)/140.8638 (Backtested Max)/130.4616 (Backtested Min),2026-05-15 (Max)/2026-04-11 (Avg),122.41/67.495/108.0763/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 4 years, 14",124.36,No Information,No Information,No Information,No Information,No Information,No Information,12.26%/3.97%/6.72%,"17.99%, 17.99%",1.2 month/1 day/13 days,12.35%,-8.19%,20.54%,1.04,-0.08,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"QQQ, Long, 2026-03-24 (Price: 583.98)",Daily,2026-04-08 (Price: 606.09),610.43 (Function Specific Target),No Date Target,0.69%/0.94%,"4.64%, 17 days","2026-04-10 (Price: 611.07), 4.64% above",616.7997 (Historic Rise or Fall to Pivot)/636.805 (Horizontal)/836.2536 (F-Stack 1)/910.0135 (F-Stack 2)/615.2813 (Backtested Max),2026-07-14 (Max)/2026-04-23 (Avg),582.06/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"90.91%, Past 4 years, 11",584.82,No Information,No Information,No Information,No Information,No Information,No Information,5.36%/1.84%/3.44%,"7.84%, 13.67%",2.6 months/2 days/21 days,8.44%,8.34%,0.1%,1.28,0.47,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-03-24 (Price: 307.84)",Daily,No Exit Yet,No Price Target,2026-04-11 (Max),2.07%/3.44%,"-0.7%, 17 days","2026-04-10 (Price: 305.68), 0.7% below",326.0333 (Historic Rise or Fall to Pivot)/316.1825 (Avg % Gain of Historic Winning trades)/321.11 (Function Specific Target)/321.444 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/322.4932 (Backtested Max)/311.9958 (Backtested Min),2026-04-11 (Max),302.84/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"75.0%, Past 4 years, 16",306.39,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.54%",13 days/1 day/7 days,5.25%,4.08%,1.17%,-0.36,0.17,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-03-08 (Price: 2557.6001)",Weekly,No Exit Yet,No Price Target,2026-04-07 (Min),5.05%/8.66%,"-1.3%, 1.1 month","2026-04-10 (Price: 2524.3), 1.3% below",2743.0261 (Historic Rise or Fall to Pivot)/2767.8348 (Avg % Gain of Historic Winning trades)/2755.43 (Function Specific Target)/4543.575 (Horizontal)/5051.5642 (F-Stack 1)/5692.579 (F-Stack 2)/3024.3 (EMA 200)/2917.1987 (Backtested Max)/2651.7198 (Backtested Min),2026-05-29 (Max)/2026-04-29 (Avg),No Recent Minima/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 15 years, 5",2592.0,No Information,No Information,No Information,No Information,No Information,No Information,14.06%/3.68%/8.22%,"14.47%, 16.73%",1.9 month/21 days/1.2 month,4.77%,6.84%,-2.07%,0.14,0.36,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
OSCILLATOR DELTA,"BN.TO, Long, 2026-03-25 (Price: 55.16)",Daily,2026-04-07 (Price: 56.7),No Price Target,2026-04-12 (Avg),1.83%/3.39%,"5.78%, 16 days","2026-04-10 (Price: 58.35), 5.78% above",60.3285 (Historic Rise or Fall to Pivot)/68.4166 (Horizontal)/68.7243 (F-Stack 1)/74.8784 (F-Stack 2)/61.55 (EMA 200)/59.4184 (Backtested Max),2026-04-24 (Max)/2026-04-12 (Avg),No Recent Minima/41.16/52.8663/46.8365/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 2 years, 6",55.0,No Information,No Information,No Information,No Information,No Information,No Information,7.72%/0.66%/5.0%,"-0.0%, 3.47%",21 days/6 days/13 days,17.11%,17.9%,-0.79%,4.37,0.95,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-15 (Price: 146.42)",Weekly,No Exit Yet,152.8771 (Backtested Min),No Date Target,1.59%/2.78%,"3.99%, 1.8 month","2026-04-10 (Price: 152.26), 3.99% above",154.6781 (Historic Rise or Fall to Pivot)/156.4937 (Avg % Gain of Historic Winning trades)/165.6 (Function Specific Target)/171.0825 (Horizontal)/218.156 (F-Stack 1)/349.4971 (F-Stack 2)/161.6038 (Backtested Max),2027-12-24 (Max)/2026-08-07 (Avg),130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.09,"88.89%, Past 10 years, 27",138.58,No Information,No Information,No Information,No Information,No Information,9.9% above/3.99% above/3.99% above,10.37%/4.41%/6.88%,"16.23%, 28.98%",1.3 year/28 days/4 months,6.03%,6.91%,-0.88%,0.0,0.4,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-23 (Price: 461.97)",Daily,2026-04-08 (Price: 479.16),No Price Target,No Date Target,1.79%/12.29%,"3.74%, 18 days","2026-04-10 (Price: 479.25), 3.74% above",487.8403 (Historic Rise or Fall to Pivot)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2),2026-05-09 (Max),455.89/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 4 years, 14",463.3,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.08%,"10.52%, 10.52%",1.1 month/1 day/10 days,4.89%,4.77%,0.12%,1.13,0.24,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"EFN.TO, Long, 2026-03-29 (Price: 30.11)",Weekly,2026-04-10 (Price: 32.09),No Price Target,2026-04-08 (Min),3.6%/5.8%,"6.58%, 12 days","2026-04-10 (Price: 32.09), 6.58% above",33.952 (Historic Rise or Fall to Pivot)/34.7048 (Avg % Gain of Historic Winning trades)/34.33 (Function Specific Target)/34.925 (Horizontal)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/35.27 (EMA 200)/36.8155 (Backtested Max)/33.2445 (Backtested Min),2026-07-19 (Max)/2026-05-15 (Avg),27.54/12.67/29.5041/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 15 years, 5",30.73,No Information,No Information,No Information,No Information,No Information,No Information,22.27%/10.41%/15.26%,"43.16%, 45.87%",2.6 months/7 days/1.1 month,2.35%,9.68%,-7.33%,-0.15,0.49,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
FRACTAL TRACK,"FXI, Long, 2026-01-04 (Price: 39.82)",Weekly,No Exit Yet,No Price Target,2026-04-13 (Min),10.45%/13.82%,"-8.97%, 3.2 months","2026-04-10 (Price: 36.25), 8.97% below",41.2615 (Historic Rise or Fall to Pivot)/45.7811 (Avg % Gain of Historic Winning trades)/52.5 (Function Specific Target)/42.665 (Horizontal)/90.5742 (F-Stack 1)/95.3274 (F-Stack 2)/48.1543 (Backtested Max)/40.039 (Backtested Min),2032-02-24 (Max)/2026-04-13 (Min)/2028-07-30 (Avg),38.6/20.865/38.0047/No stop loss/No F-Track Level/No F-Track Level/38.66,"94.44%, Past 20 years, 18",38.24,No Information,No Information,No Information,"23.66% (Price: 36.9983), 2.02% below, Upmove Bounce Back","2024-01-28 (Price: 20.86), 2025-10-05 (Price: 42.0)",No Information,20.93%/0.55%/14.97%,"1.3%, 33.51%",4.3 years/2.3 months/1.8 year,9.45%,1.16%,8.29%,0.0,0.04,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
PULSEGAUGE,"BYD.TO, Long, 2025-10-09 (Price: 221.86)",Weekly,2026-04-10 (Price: 162.27),No Price Target,No Date Target,58.14%/70.14%,"-26.86%, 6.1 months","2026-04-10 (Price: 162.27), 26.86% below",279.2108 (Avg % Gain of Historic Winning trades)/367.2583 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/283.7146 (Backtested Max)/276.0826 (Backtested Min),2027-05-05 (Max)/2026-07-05 (Avg),187.77/188.685/147.1212/139.9966/No F-Track Level/No F-Track Level/217.97,"76.92%, Past 22 years, 13",231.6,No Information,No Information,No Information,No Information,No Information,No Information,27.88%/24.44%/25.85%,"42.94%, 40.93%",1.1 year/1.6 month/6.2 months,4.53%,9.54%,-5.01%,-0.17,-0.01,69.84%/63/6.2 months (Across ALL Assets),72.92%/277/6.5 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-03-01 (Price: 68.82)",Weekly,No Exit Yet,No Price Target,2026-04-10 (Min),12.69%/26.72%,"20.26%, 1.3 month","2026-04-10 (Price: 82.76), 20.26% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/93.2649 (Backtested Max),2027-06-21 (Max)/2026-09-25 (Avg),47.63/38.425/68.3859/48.7635/No F-Track Level/No F-Track Level/52.74,"92.0%, Past 10 years, 25",67.08,No Information,No Information,No Information,No Information,No Information,20.26% above/20.26% above/20.26% above,35.52%/4.37%/14.26%,"12.77%, 73.13%",11 months/28 days/4.8 months,13.72%,4.92%,8.8%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
OSCILLATOR DELTA,"SUM.NZ, Long, 2026-04-07 (Price: 8.93)",Daily,No Exit Yet,No Price Target,2026-04-11 (Min),2.55%/3.8%,"0.0%, 3 days","2026-04-10 (Price: 8.93), 0.0% below",9.2693 (Historic Rise or Fall to Pivot)/9.1577 (Avg % Gain of Historic Winning trades)/9.64 (Function Specific Target)/12.55 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/11.28 (EMA 200)/9.6917 (Backtested Max),2026-09-30 (Max)/2026-04-11 (Min)/2026-05-24 (Avg),No Recent Minima/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"84.21%, Past 6 years, 19",8.93,No Information,No Information,No Information,No Information,No Information,No Information,8.53%/0.08%/2.55%,"11.53%, 11.95%",4.1 months/3 days/1.1 month,3.69%,5.55%,-1.86%,0.0,0.28,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-04-05 (Price: 42.115)",Weekly,2026-04-10 (Price: 44.18),No Price Target,No Date Target,2.19%/2.49%,"4.9%, 5 days","2026-04-10 (Price: 44.18), 4.9% above",45.1473 (Historic Rise or Fall to Pivot)/45.4126 (Avg % Gain of Historic Winning trades)/45.28 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/50.18 (EMA 200)/48.7355 (Backtested Max),2026-08-04 (Max)/2026-05-15 (Min)/2026-06-30 (Avg),41.24/40.5875/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"71.43%, Past 15 years, 7",41.04,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.83%,"18.57%, 22.76%",2.8 months/28 days/2 months,3.14%,1.62%,1.52%,0.07,-0.0,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"MTY.TO, Long, 2026-03-05 (Price: 39.8)",Daily,2026-04-08 (Price: 40.73),No Price Target,No Date Target,7.63%/8.21%,"-2.39%, 1.2 month","2026-04-10 (Price: 38.85), 2.39% below",42.2756 (Historic Rise or Fall to Pivot)/41.8139 (Avg % Gain of Historic Winning trades)/42.04 (Function Specific Target)/72.5033 (Horizontal)/46.1839 (Backtested Max),2026-04-26 (Max),37.0/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/38.9,"73.33%, Past 4 years, 15",39.93,No Information,No Information,No Information,No Information,No Information,No Information,16.04%/1.91%/5.06%,"10.87%, 15.04%",1.2 month/2 days/13 days,8.47%,-4.69%,13.16%,0.48,-0.21,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-25 (Price: 47.1645)",Daily,No Exit Yet,No Price Target,2026-04-09 (Max),8.4%/11.67%,"-5.82%, 1.5 month","2026-04-10 (Price: 44.4174), 5.82% below",48.1502 (Avg % Gain of Historic Winning trades)/56.29 (Function Specific Target)/65.1933 (Horizontal)/79.7363 (F-Stack 1)/84.688 (F-Stack 2)/49.6029 (Backtested Max),No Next Date Target,44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.75,"94.44%, Past 4 years, 18",46.83,No Information,No Information,No Information,No Information,No Information,3.3% below/5.82% below/5.82% below,5.17%/0.29%/2.09%,"5.82%, 33.2%",1 month/6 days/13 days,-3.69%,-0.66%,-3.03%,0.0,-0.18,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"BDL.NS, Long, 2026-04-02 (Price: 1185.6)",Daily,2026-04-08 (Price: 1291.4),No Price Target,No Date Target,11.4%/20.89%,"13.52%, 8 days","2026-04-10 (Price: 1345.9), 13.52% above",1627.1 (Horizontal)/2336.9032 (F-Stack 1)/2616.0038 (F-Stack 2)/1499.35 (EMA 200),2026-05-19 (Max)/2026-04-17 (Avg),No Recent Minima/184.5375/1101.1152/1023.7762/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 6 years, 15",1174.0,No Information,No Information,No Information,No Information,No Information,No Information,8.19%/0.23%/4.41%,"13.23%, 14.91%",1.1 month/2 days/11 days,5.26%,34.56%,-29.3%,0.0,1.44,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
TRENDPULSE,"CRM, Long, 2025-12-07 (Price: 260.57)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Avg),64.81%/70.87%,"-36.69%, 4.1 months","2026-04-10 (Price: 164.96), 36.69% below",288.451 (Historic Rise or Fall to Pivot)/286.5488 (Avg % Gain of Historic Winning trades)/281.86 (Function Specific Target)/368.045 (Horizontal)/354.7868 (F-Stack 1)/402.2468 (F-Stack 2)/316.4102 (Backtested Max)/271.8787 (Backtested Min),2027-02-05 (Max)/2026-04-12 (Avg),227.11/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/259.46,"89.29%, Past 10 years, 28",228.67,No Information,No Information,No Information,No Information,No Information,28.45% below/33.34% below/36.69% below,21.43%/4.34%/9.97%,"31.24%, 58.25%",9.8 months/1.2 month/2.9 months,10.46%,8.31%,2.15%,0.0,0.42,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
DELTADRIFT,"EMAMILTD.NS, Long, 2026-04-05 (Price: 398.3)",Weekly,2026-04-10 (Price: 424.15),424.2293 (Backtested Min),No Date Target,4.19%/11.26%,"6.49%, 5 days","2026-04-10 (Price: 424.15), 6.49% above",501.9377 (Historic Rise or Fall to Pivot)/441.9138 (Avg % Gain of Historic Winning trades)/471.93 (Function Specific Target)/634.8 (Horizontal)/949.731 (F-Stack 1)/1026.7499 (F-Stack 2)/528.64 (EMA 200)/504.0487 (Backtested Max),2026-10-26 (Max)/2026-04-15 (Min)/2026-05-31 (Avg),393.1/No Horizontal Support/381.1799/329.2417/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"87.5%, Past 15 years, 8",391.7,No Information,No Information,No Information,No Information,No Information,No Information,26.55%/6.51%/10.95%,"17.56%, 19.61%",4.7 months/7 days/1.3 month,8.05%,5.09%,2.96%,0.59,0.26,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"NZDUSD=X, Long, 2026-04-01 (Price: 0.5755)",Daily,2026-04-09 (Price: 0.5867),No Price Target,No Date Target,0.51%/0.67%,"1.44%, 9 days","2026-04-10 (Price: 0.5838), 1.44% above",0.5868 (Historic Rise or Fall to Pivot)/0.7234 (Horizontal)/0.59 (EMA 200)/0.5877 (Backtested Max),2026-07-22 (Max)/2026-05-01 (Avg),0.57/0.5528/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"77.78%, Past 4 years, 18",0.5753,No Information,No Information,No Information,No Information,No Information,No Information,2.12%/0.9%/1.29%,"4.65%, 5.12%",2.6 months/1 day/21 days,3.88%,-2.92%,6.8%,-0.22,-0.78,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
FRACTAL TRACK,"PERSISTENT.NS, Long, 2025-11-30 (Price: 6353.0)",Monthly,No Exit Yet,No Price Target,2026-04-13 (Avg),50.27%/53.13%,"-14.57%, 4.4 months","2026-04-10 (Price: 5427.1001), 14.57% below",9570.7945 (Historic Rise or Fall to Pivot)/8310.3593 (Avg % Gain of Historic Winning trades)/9498.72 (Function Specific Target)/9957.5854 (F-Stack 1)/15965.083 (F-Stack 2)/8465.3725 (Backtested Max)/8155.3461 (Backtested Min),2026-07-09 (Max)/2026-04-13 (Avg),4822.5/1548.5125/6244.7475/3950.0879/No F-Track Level/No F-Track Level/5643.12,"100.0%, Past 16 years, 4",5920.0,No Information,No Information,No Information,"38.2% (Price: 4786.1217), 13.39% above, Upmove Bounce Back","2022-09-30 (Price: 1546.025), 2024-12-31 (Price: 6788.8999)",No Information,33.25%/28.37%/30.81%,"-0.0%, 7.87%",5.1 months/1 month/3.1 months,8.66%,19.03%,-10.37%,0.83,0.87,90.24%/41/1.4 year (Across ALL Assets),63.64%/66/9.7 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-01-31 (Price: 150.45)",Monthly,No Exit Yet,113.3791 (Avg % Gain of Historic Winning trades),No Date Target,-32.26%/-19.31%,"23.38%, 2.3 months","2026-04-10 (Price: 115.28), 23.38% below",78.09 (Function Specific Target)/93.0152 (F-Stack 2),2026-10-23 (Max)/2026-09-05 (Min)/2026-09-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/229.74,"87.5%, Past 20 years, 8",181.7,No Information,No Information,No Information,No Information,No Information,39.18% below/23.38% below/23.38% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-21.62%/-19.31%,"36.36%, 3.3 months","2026-04-10 (Price: 115.28), 36.36% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-09-22 (Max)/2026-08-05 (Min)/2026-08-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/237.39,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,39.18% below/38.23% below/36.36% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-31 (Price: 125.56),116.89 (Horizontal),No Date Target,-10.67%,"46.34%, 5.4 months","2026-04-10 (Price: 115.28), 46.34% below",102.98 (Function Specific Target),2026-07-23 (Max)/2026-06-05 (Min)/2026-06-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,46.65% below/46.34% below/46.34% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-31 (Price: 125.56),116.89 (Horizontal),No Date Target,-10.24%,"46.65%, 6.4 months","2026-04-10 (Price: 115.28), 46.65% below",103.48 (Function Specific Target),2026-06-22 (Max)/2026-05-05 (Min)/2026-05-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,52.74% below/52.35% below/46.65% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
