Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2023-09-03,93.19,2023-12-03,98.55,2023-08-13,Buy,13 Weeks,5.75%,Rise by 57.07%,432.65%,Normal Case,
2023-10-08,89.29,2024-01-14,101.24,2023-10-01,Buy,14 Weeks,13.38%,Rise by 63.93%,446.03%,Normal Case,
2023-10-15,90.46,2024-01-14,101.24,2023-09-24,Buy,13 Weeks,11.92%,Rise by 61.81%,457.95%,Normal Case,
2023-10-22,91.31,2024-01-14,101.24,2023-10-15,Buy,12 Weeks,10.88%,Rise by 60.3%,468.82%,Normal Case,
2023-10-29,85.99,2024-01-14,101.24,2023-10-08,Buy,11 Weeks,17.73%,Rise by 70.22%,486.56%,Normal Case,
2024-01-07,99.61,2024-03-24,140.54,2016-03-20,Buy,11 Weeks,41.09%,Rise by 46.94%,527.65%,Tangent Case,
2024-03-10,146.37,2024-07-28,161.94,2024-03-03,Buy,20 Weeks,10.64%,Rise by 28.0%,538.28%,Normal Case,
2024-03-17,136.98,2024-07-28,161.94,2016-03-27,Buy,19 Weeks,18.22%,Rise by 36.77%,556.51%,Tangent Case,
2024-04-07,141.36,2024-07-28,161.94,2024-03-31,Buy,16 Weeks,14.56%,Rise by 32.53%,571.06%,Normal Case,
2024-04-14,142.52,2024-07-28,161.94,2024-04-07,Buy,15 Weeks,13.63%,Rise by 31.46%,584.69%,Normal Case,
2024-06-02,151.04,2024-11-03,192.95,2024-05-19,Buy,22 Weeks,27.75%,Rise by 34.69%,612.44%,Normal Case,
2024-06-09,164.39,2024-11-03,192.95,2024-05-26,Buy,21 Weeks,17.37%,Rise by 23.75%,629.81%,Normal Case,
2024-07-07,183.99,2024-11-03,192.95,2024-06-30,Buy,17 Weeks,4.87%,Rise by -14.77%,634.68%,Normal Case,
2024-08-11,167.12,2024-11-03,192.95,2024-04-28,Buy,12 Weeks,15.46%,Rise by 21.73%,650.14%,Local Extrema Case,
2024-08-18,174.54,2024-11-03,192.95,2024-07-28,Buy,11 Weeks,10.55%,Rise by 16.56%,660.68%,Normal Case,
2024-10-13,190.81,2025-02-09,206.12,2024-09-29,Buy,17 Weeks,8.02%,Rise by 16.28%,668.71%,Normal Case,
2024-10-27,203.44,2025-02-09,206.12,2024-10-20,Buy,15 Weeks,1.32%,Rise by 9.06%,670.03%,Normal Case,
2024-11-10,201.2,2025-02-09,206.12,2024-11-03,Buy,13 Weeks,2.45%,Rise by 10.28%,672.47%,Normal Case,
2024-12-15,200.99,2025-08-03,235.21,2024-12-08,Buy,33 Weeks,17.03%,Rise by -10.18%,689.5%,Normal Case,
2024-12-22,197.21,2025-08-03,235.21,2024-12-15,Buy,32 Weeks,19.27%,Rise by -10.2%,708.77%,Normal Case,
2025-01-05,208.61,2025-08-03,235.21,2024-12-22,Buy,30 Weeks,12.75%,Rise by -13.46%,721.52%,Normal Case,
2025-01-12,208.37,2025-08-03,235.21,2025-01-05,Buy,29 Weeks,12.88%,Rise by -13.36%,734.4%,Normal Case,
2025-02-09,206.12,2025-08-03,235.21,2025-02-02,Buy,25 Weeks,14.11%,Rise by -19.83%,748.51%,Normal Case,
2025-05-25,191.98,2025-08-03,235.21,2025-05-18,Buy,10 Weeks,22.52%,Rise by 27.93%,771.03%,Normal Case,
2025-06-22,209.51,2025-11-02,300.43,2025-06-15,Buy,19 Weeks,43.4%,Rise by 43.4%,814.43%,Normal Case,
2025-08-03,235.21,2025-11-02,300.43,2025-07-27,Buy,13 Weeks,27.73%,Rise by 27.73%,842.15%,Normal Case,
2025-08-10,241.83,2025-11-02,300.43,2016-04-03,Buy,12 Weeks,24.23%,Rise by 24.23%,866.39%,Tangent Case,
2025-10-12,280.66,2025-10-12,280.66,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,866.39%,Normal Case,
